MOF,n_metal,n_unique_metal,n_unique_ox_state,min_max_proba,max_max_proba,metal,ox_state,LS,tot_LS,HS,total_M_HS,IS,toal_M_IS
qmof-2c3d85b,2,1,1,0.971422738383347,0.971422738383347,Mn,2,1,2,5,10,3,6
qmof-2c7baba,4,1,1,0.991223180443618,0.991223180443618,Mn,2,1,4,5,20,3,12
qmof-2cc3702,2,1,1,0.883578824187847,0.883578824187847,Mn,2,1,2,5,10,3,6
qmof-2ce69a2,2,1,1,0.685562907084523,0.685562907084523,Mn,2,1,2,5,10,3,6
qmof-2d1b778,2,1,1,0.990768965003427,0.990768965003427,Mn,2,1,2,5,10,3,6
qmof-2d513b1,6,1,1,0.989961857563142,0.989961857563142,Mn,2,1,6,5,30,3,18
qmof-2f238e2,16,1,1,0.987300479918652,0.989498266805612,Mn,2,1,16,5,80,3,48
qmof-2f8d683,8,1,1,0.899715872766167,0.938922893400575,Mn,2,1,8,5,40,3,24
qmof-30306da,6,1,1,0.945624355439714,0.987318009972594,Mn,2,1,6,5,30,3,18
qmof-305af65,3,1,1,0.854933052662457,0.861986740244623,Mn,2,1,3,5,15,3,9
qmof-30d0748,2,1,1,0.990915330007304,0.990915330007304,Mn,2,1,2,5,10,3,6
qmof-30fdc38,1,1,1,0.932640912277341,0.932640912277341,Mn,2,1,1,5,5,3,3
qmof-31b35f6,4,1,1,0.991788095777937,0.991788095777937,Mn,2,1,4,5,20,3,12
qmof-329a219,4,1,1,0.976544827074883,0.978915292855946,Mn,2,1,4,5,20,3,12
qmof-32cb456,4,1,1,0.985154842664495,0.985500730047502,Mn,2,1,4,5,20,3,12
qmof-32f3cb0,2,1,1,0.99120922534368,0.99120922534368,Mn,2,1,2,5,10,3,6
qmof-33414d4,2,1,1,0.707806875039618,0.771247342508199,Mn,2,1,2,5,10,3,6
qmof-3347f41,4,1,1,0.991511067999287,0.991511067999287,Mn,2,1,4,5,20,3,12
qmof-3355877,1,1,1,0.613936458621913,0.613936458621913,Mn,3,0,0,4,4,2,2
qmof-33863c7,2,1,1,0.974730184282082,0.976499794562683,Mn,2,1,2,5,10,3,6
qmof-34417cf,1,1,1,0.566005814782306,0.566005814782306,Mn,2,1,1,5,5,3,3
qmof-348cf26,6,1,1,0.943585800337311,0.943585800337311,Mn,2,1,6,5,30,3,18
qmof-35b83fb,8,1,1,0.985651412003117,0.985651412003117,Mn,2,1,8,5,40,3,24
qmof-3646488,3,1,1,0.553139319332912,0.990493606642038,Mn,2,1,3,5,15,3,9
qmof-36fe364,4,1,1,0.991352539841845,0.991472695446432,Mn,2,1,4,5,20,3,12
qmof-3749d3e,6,1,1,0.991104594270713,0.991511067999287,Mn,2,1,6,5,30,3,18
qmof-3836f9d,1,1,1,0.970231503786499,0.970231503786499,Mn,2,1,1,5,5,3,3
qmof-38d79d7,2,1,1,0.994313527103022,0.994313527103022,Mn,2,1,2,5,10,3,6
qmof-38dfb7a,1,1,1,0.987594375255028,0.987594375255028,Mn,2,1,1,5,5,3,3
qmof-38e0c3c,8,1,1,0.987612429258414,0.990674978654151,Mn,2,1,8,5,40,3,24
qmof-39a2f45,3,1,1,0.977471866992018,0.989931864199515,Mn,2,1,3,5,15,3,9
qmof-39b29a5,4,1,1,0.941587381178079,0.941587381178079,Mn,2,1,4,5,20,3,12
qmof-3ada75c,8,1,1,0.972460784053085,0.989339706971733,Mn,2,1,8,5,40,3,24
qmof-3ae8344,2,1,1,0.991766590782807,0.991766590782807,Mn,2,1,2,5,10,3,6
qmof-3b123f8,2,1,1,0.98996083105374,0.98996083105374,Mn,2,1,2,5,10,3,6
qmof-3b52b38,4,1,1,0.991788095777937,0.991788095777937,Mn,2,1,4,5,20,3,12
qmof-3b5c6a2,3,1,1,0.988774107321446,0.995278972342009,Mn,2,1,3,5,15,3,9
qmof-3b6404c,1,1,1,0.974065815641715,0.974065815641715,Mn,2,1,1,5,5,3,3
qmof-3dbdebd,2,1,1,0.939387516767212,0.939387516767212,Mn,2,1,2,5,10,3,6
qmof-3df82ff,4,1,1,0.989760204021086,0.989760204021086,Mn,2,1,4,5,20,3,12
qmof-3e06937,3,1,1,0.990915330007304,0.99194796279492,Mn,2,1,3,5,15,3,9
qmof-3f56361,2,1,1,0.520019284912751,0.520019284912751,Mn,3,0,0,4,8,2,4
qmof-3fd032f,4,1,1,0.989389136357378,0.989486006619926,Mn,2,1,4,5,20,3,12
qmof-3feeaa5,2,1,1,0.98690723770264,0.98690723770264,Mn,2,1,2,5,10,3,6
qmof-402926d,2,1,1,0.971739356050677,0.971739356050677,Mn,2,1,2,5,10,3,6
qmof-40b01a1,2,1,1,0.479777018928773,0.479777018928773,Mn,3,0,0,4,8,2,4
qmof-418ae62,2,1,1,0.930528815961951,0.930528815961951,Mn,2,1,2,5,10,3,6
qmof-419d66a,4,1,1,0.961371094447718,0.991511067999287,Mn,2,1,4,5,20,3,12
qmof-42d5f8c,3,1,1,0.971761626980268,0.971761626980268,Mn,2,1,3,5,15,3,9
qmof-45eb13a,4,1,1,0.987612429258414,0.987612429258414,Mn,2,1,4,5,20,3,12
qmof-46322fa,2,1,1,0.991510544049844,0.991510544049844,Mn,2,1,2,5,10,3,6
qmof-46a5fba,4,1,1,0.987729259702197,0.987729259702197,Mn,2,1,4,5,20,3,12
qmof-480dd0a,2,1,1,0.991511067999287,0.991511067999287,Mn,2,1,2,5,10,3,6
qmof-4a15926,2,1,1,0.990475069667052,0.990475069667052,Mn,2,1,2,5,10,3,6
qmof-4a16101,2,1,1,0.98447600689947,0.98447600689947,Mn,2,1,2,5,10,3,6
qmof-4a51a86,2,1,1,0.991352539841845,0.991352539841845,Mn,2,1,2,5,10,3,6
qmof-4a54aa8,6,1,1,0.802670418738744,0.802670418738744,Mn,2,1,6,5,30,3,18
qmof-4a920a2,2,1,1,0.922581723568934,0.922581723568934,Mn,2,1,2,5,10,3,6
qmof-4b14a04,4,1,1,0.976762200907904,0.976762200907904,Mn,2,1,4,5,20,3,12
qmof-4be7f74,2,1,1,0.988846809542748,0.989843890884555,Mn,2,1,2,5,10,3,6
qmof-4c4d6c3,6,1,1,0.792328571720222,0.988774107321446,Mn,2,1,6,5,30,3,18
qmof-4cdc080,2,1,1,0.611585629788,0.98624476174747,Mn,2,1,2,5,10,3,6
qmof-4d1f71a,6,1,1,0.98590723824558,0.98590723824558,Mn,2,1,6,5,30,3,18
qmof-4d89bb9,4,1,1,0.989467335194112,0.989467335194112,Mn,2,1,4,5,20,3,12
qmof-4dbd251,2,1,1,0.888193912828089,0.888193912828089,Mn,3,0,0,4,8,2,4
qmof-4ddf58e,6,1,1,0.953760134225286,0.995256573594813,Mn,2,1,6,5,30,3,18
qmof-4e2bea2,2,1,1,0.95372081314588,0.976580899757904,Mn,2,1,2,5,10,3,6
qmof-4e93a90,2,1,1,0.990475069667052,0.990475069667052,Mn,2,1,2,5,10,3,6
qmof-4ef6d73,4,1,1,0.987612429258414,0.991804963335663,Mn,2,1,4,5,20,3,12
qmof-4f2b4da,4,1,1,0.991606957914677,0.991606957914677,Mn,2,1,4,5,20,3,12
qmof-4f76e00,4,1,1,0.991223180443618,0.991223180443618,Mn,2,1,4,5,20,3,12
qmof-4fbb0a5,2,1,1,0.963379731184028,0.963379731184028,Mn,2,1,2,5,10,3,6
qmof-51990f7,8,1,1,0.985365524364327,0.990914806057861,Mn,2,1,8,5,40,3,24
qmof-52246fc,2,1,1,0.991222656494175,0.991222656494175,Mn,2,1,2,5,10,3,6
qmof-523c57d,4,1,1,0.989868376917487,0.989868376917487,Mn,2,1,4,5,20,3,12
qmof-5253809,1,1,1,0.57677858846656,0.57677858846656,Mn,2,1,1,5,5,3,3
qmof-527c09b,2,1,1,0.991804963335663,0.991804963335663,Mn,2,1,2,5,10,3,6
qmof-528c187,4,1,1,0.954976341345985,0.954976341345985,Mn,2,1,4,5,20,3,12
qmof-52b9076,8,1,1,0.958685381354428,0.96144149082817,Mn,2,1,8,5,40,3,24
qmof-534ec49,4,1,1,0.957572886106999,0.989868376917487,Mn,2,1,4,5,20,3,12
qmof-5386b34,2,1,1,0.942019746928463,0.942019746928463,Mn,2,1,2,5,10,3,6
qmof-541293e,1,1,1,0.972033251387053,0.972033251387053,Mn,2,1,1,5,5,3,3
qmof-549999a,8,1,1,0.990474545717608,0.990474545717608,Mn,2,1,8,5,40,3,24
qmof-554fc14,8,1,1,0.98413509169169,0.989389660306821,Mn,2,1,8,5,40,3,24
qmof-5583708,1,1,1,0.574819970089937,0.574819970089937,Mn,3,0,0,4,4,2,2
qmof-55e124e,4,1,1,0.959741617553848,0.991788095777937,Mn,2,1,4,5,20,3,12
qmof-566034e,2,1,1,0.970960543275955,0.970960543275955,Mn,2,1,2,5,10,3,6
qmof-573c2f3,6,1,1,0.98996083105374,0.991104594270713,Mn,2,1,6,5,30,3,18
qmof-579a1f8,2,1,1,0.937279695538509,0.938529692227237,Mn,2,1,2,5,10,3,6
qmof-579b1ee,8,1,1,0.991511067999287,0.9924587703942,Mn,2,1,8,5,40,3,24
qmof-57bd41b,4,1,1,0.988854618917694,0.988854618917694,Mn,2,1,4,5,20,3,12
qmof-5817741,1,1,1,0.888185159169861,0.888185159169861,Mn,3,0,0,4,4,2,2
qmof-583b75f,4,1,1,0.985792982163674,0.985792982163674,Mn,2,1,4,5,20,3,12
qmof-5843876,2,1,1,0.989093643660427,0.989093643660427,Mn,2,1,2,5,10,3,6
qmof-58640c4,2,1,1,0.990208998246237,0.990208998246237,Mn,2,1,2,5,10,3,6
qmof-5935d54,3,1,1,0.988026973354359,0.990915330007304,Mn,2,1,3,5,15,3,9
qmof-599e3b3,2,1,1,0.979591509751358,0.995318161303995,Mn,2,1,2,5,10,3,6
qmof-59a2ee1,4,1,1,0.990493606642038,0.990493606642038,Mn,2,1,4,5,20,3,12
qmof-59b7a9f,6,1,1,0.948338016602028,0.965853578221039,Mn,2,1,6,5,30,3,18
qmof-5a1b056,2,1,1,0.98608687750005,0.98608687750005,Mn,2,1,2,5,10,3,6
qmof-5a2471d,6,1,1,0.992755537737865,0.992755537737865,Mn,2,1,6,5,30,3,18
qmof-5b523bb,8,1,1,0.989368099586623,0.989368623536066,Mn,2,1,8,5,40,3,24
qmof-5c354ae,6,1,1,0.985651412003117,0.985651412003117,Mn,2,1,6,5,30,3,18
qmof-5d6b047,4,1,1,0.991231186140824,0.991231186140824,Mn,2,1,4,5,20,3,12
qmof-5d92ffc,2,1,1,0.889390931654225,0.889390931654225,Mn,3,0,0,4,8,2,4
qmof-5d93570,4,1,1,0.987318533922038,0.987318533922038,Mn,2,1,4,5,20,3,12
qmof-5ddf0cb,2,1,1,0.991788095777937,0.991788095777937,Mn,2,1,2,5,10,3,6
qmof-5ea1778,8,1,1,0.991223180443618,0.991223180443618,Mn,2,1,8,5,40,3,24
qmof-5ea6780,3,1,1,0.987729259702197,0.99066716127536,Mn,2,1,3,5,15,3,9
qmof-5ee3f65,4,1,1,0.977033326655751,0.977033326655751,Mn,2,1,4,5,20,3,12
qmof-5eeb6a4,2,1,1,0.554993135040295,0.554993135040295,Mn,2,1,2,5,10,3,6
qmof-5f3eef5,4,1,1,0.971798408804295,0.971798408804295,Mn,2,1,4,5,20,3,12
qmof-5fa242c,4,1,1,0.994111297375926,0.994111297375926,Mn,2,1,4,5,20,3,12
qmof-5feac13,4,1,1,0.989662518872442,0.989662518872442,Mn,2,1,4,5,20,3,12
qmof-600e097,4,1,1,0.989368623536066,0.989368623536066,Mn,2,1,4,5,20,3,12
qmof-60b8e98,1,1,1,0.843044280397033,0.843044280397033,Mn,2,1,1,5,5,3,3
qmof-61fda9f,2,1,1,0.98933027471785,0.98933027471785,Mn,2,1,2,5,10,3,6
qmof-624638b,24,1,1,0.990914806057861,0.990914806057861,Mn,2,1,24,5,120,3,72
qmof-6270723,2,1,1,0.990915330007304,0.990915330007304,Mn,2,1,2,5,10,3,6
qmof-62e8561,4,1,1,0.991804963335663,0.991804963335663,Mn,2,1,4,5,20,3,12
qmof-633a43e,1,1,1,0.916474681987246,0.916474681987246,Mn,2,1,1,5,5,3,3
qmof-633eaa8,4,1,1,0.991511067999287,0.991798655353732,Mn,2,1,4,5,20,3,12
qmof-63e0a61,2,1,1,0.976154450235607,0.976154450235607,Mn,2,1,2,5,10,3,6
qmof-642ab74,1,1,1,0.642742368377672,0.642742368377672,Mn,3,0,0,4,4,2,2
qmof-64e197b,2,1,1,0.974163855206784,0.974163855206784,Mn,2,1,2,5,10,3,6
qmof-65586ab,1,1,1,0.948812555968165,0.948812555968165,Mn,2,1,1,5,5,3,3
qmof-65b0473,2,1,1,0.988563001656101,0.988563001656101,Mn,2,1,2,5,10,3,6
qmof-65d9b71,4,1,1,0.98956751165977,0.98956751165977,Mn,2,1,4,5,20,3,12
qmof-65e8107,2,1,1,0.943882870970092,0.943882870970092,Mn,2,1,2,5,10,3,6
qmof-666050e,2,1,1,0.993011816099631,0.993011816099631,Mn,2,1,2,5,10,3,6
qmof-6753137,1,1,1,0.525144887945305,0.525144887945305,Mn,3,0,0,4,4,2,2
qmof-6880c1e,2,1,1,0.974376060821314,0.974376060821314,Mn,2,1,2,5,10,3,6
qmof-6884d48,2,1,1,0.991064337336994,0.991064337336994,Mn,2,1,2,5,10,3,6
qmof-6898ab9,2,1,1,0.759848911426152,0.759848911426152,Mn,2,1,2,5,10,3,6
qmof-68a8225,8,1,1,0.991606957914677,0.991606957914677,Mn,2,1,8,5,40,3,24
qmof-68a8246,2,1,1,0.990915330007304,0.990915330007304,Mn,2,1,2,5,10,3,6
qmof-69186ff,2,1,1,0.991397861239542,0.991397861239542,Mn,2,1,2,5,10,3,6
qmof-6949036,2,1,1,0.548733111424631,0.990493606642038,Mn,2,1,2,5,10,3,6
qmof-6a3f73b,1,1,1,0.709845645836984,0.709845645836984,Mn,2,1,1,5,5,3,3
qmof-6a60a04,2,1,1,0.968858115580068,0.969738828743825,Mn,2,1,2,5,10,3,6
qmof-6af7b79,3,1,1,0.962092639435883,0.985980046584185,Mn,2,1,3,5,15,3,9
qmof-6b29b88,2,1,1,0.957209483251341,0.957209483251341,Mn,2,1,2,5,10,3,6
qmof-6b4d8f7,2,1,1,0.98921317313721,0.989897805999456,Mn,2,1,2,5,10,3,6
qmof-6be3a15,1,1,1,0.991511067999287,0.991511067999287,Mn,2,1,1,5,5,3,3
qmof-6c2188f,1,1,1,0.598865118462679,0.598865118462679,Mn,2,1,1,5,5,3,3
qmof-6d32b28,2,1,1,0.90158150845557,0.90158150845557,Mn,2,1,2,5,10,3,6
qmof-6d69c36,4,1,1,0.975408009389922,0.975408009389922,Mn,2,1,4,5,20,3,12
qmof-6d8b4ff,12,1,1,0.977308071181647,0.990475069667052,Mn,2,1,12,5,60,3,36
qmof-6dead95,4,1,1,0.987025261248525,0.989175417832642,Mn,2,1,4,5,20,3,12
qmof-6e3ecc7,4,1,1,0.991788095777937,0.991788095777937,Mn,2,1,4,5,20,3,12
qmof-6f77b06,2,1,1,0.928340146393429,0.928340146393429,Mn,2,1,2,5,10,3,6
qmof-6f98772,1,1,1,0.942138607707759,0.942138607707759,Mn,2,1,1,5,5,3,3
qmof-6f9b5ab,2,1,1,0.543494625625076,0.543494625625076,Mn,2,1,2,5,10,3,6
qmof-7003637,1,1,1,0.524179241786124,0.524179241786124,Mn,3,0,0,4,4,2,2
qmof-7051972,1,1,1,0.98668716497076,0.98668716497076,Mn,2,1,1,5,5,3,3
qmof-70d5ada,8,1,1,0.962762803235822,0.991788095777937,Mn,2,1,8,5,40,3,24
qmof-7185c72,2,1,1,0.991122015518268,0.991122015518268,Mn,2,1,2,5,10,3,6
qmof-733e678,1,1,1,0.938682769964115,0.938682769964115,Mn,2,1,1,5,5,3,3
qmof-737c2ac,4,1,1,0.979591509751358,0.979591509751358,Mn,2,1,4,5,20,3,12
qmof-73820e5,2,1,1,0.991511067999287,0.991511067999287,Mn,2,1,2,5,10,3,6
qmof-7399317,2,1,1,0.988704496885673,0.988704496885673,Mn,2,1,2,5,10,3,6
qmof-74db68b,4,1,1,0.991606957914677,0.991606957914677,Mn,2,1,4,5,20,3,12
qmof-75041b5,2,1,1,0.990915330007304,0.990915330007304,Mn,2,1,2,5,10,3,6
qmof-75309dd,6,1,1,0.945485930640974,0.945485930640974,Mn,2,1,6,5,30,3,18
qmof-753c2a3,2,1,1,0.991798655353732,0.991798655353732,Mn,2,1,2,5,10,3,6
qmof-755582e,2,1,1,0.984182406593829,0.984182406593829,Mn,2,1,2,5,10,3,6
qmof-766433e,2,1,1,0.987181709346904,0.987181709346904,Mn,2,1,2,5,10,3,6
qmof-773abcf,4,1,1,0.978915292855946,0.978915292855946,Mn,2,1,4,5,20,3,12
qmof-77bb187,2,1,1,0.984490249568228,0.984490249568228,Mn,2,1,2,5,10,3,6
qmof-78cdf5d,1,1,1,0.684654296904859,0.684654296904859,Mn,3,0,0,4,4,2,2
qmof-7931216,4,1,1,0.647014044979924,0.647014044979924,Mn,2,1,4,5,20,3,12
qmof-7a3a859,2,1,1,0.990493606642038,0.990493606642038,Mn,2,1,2,5,10,3,6
qmof-7abfe60,1,1,1,0.991511067999287,0.991511067999287,Mn,2,1,1,5,5,3,3
qmof-7acd702,4,1,1,0.989368623536066,0.989368623536066,Mn,2,1,4,5,20,3,12
qmof-7c417f3,6,1,1,0.991788095777937,0.991788095777937,Mn,2,1,6,5,30,3,18
qmof-7d4712b,3,1,1,0.980638107591023,0.98996083105374,Mn,2,1,3,5,15,3,9
qmof-7e031d2,2,1,1,0.990768965003427,0.990768965003427,Mn,2,1,2,5,10,3,6
qmof-7e84f6f,2,1,1,0.991788095777937,0.991788095777937,Mn,2,1,2,5,10,3,6
qmof-7fbe17e,1,1,1,0.589979254387452,0.589979254387452,Mn,3,0,0,4,4,2,2
qmof-7fc4a4e,4,1,1,0.977894014784877,0.977894014784877,Mn,2,1,4,5,20,3,12
qmof-80b8de3,6,1,1,0.952290049612331,0.987393483026642,Mn,2,1,6,5,30,3,18
qmof-81462ef,1,1,1,0.939112641461504,0.939112641461504,Mn,2,1,1,5,5,3,3
qmof-822eb9c,2,1,1,0.989407364455622,0.989407364455622,Mn,2,1,2,5,10,3,6
qmof-8254c0e,4,1,1,0.991104594270713,0.991104594270713,Mn,2,1,4,5,20,3,12
qmof-82d634f,12,1,1,0.981955164659447,0.991788095777937,Mn,2,1,12,5,60,3,36
qmof-832a1ad,1,1,1,0.974374884400086,0.974374884400086,Mn,2,1,1,5,5,3,3
qmof-837df85,4,1,1,0.972268053887066,0.972268053887066,Mn,2,1,4,5,20,3,12
qmof-83b2e7a,4,1,1,0.991511067999287,0.991511067999287,Mn,2,1,4,5,20,3,12
qmof-8438e2d,6,1,1,0.990343387367373,0.990343387367373,Mn,2,1,6,5,30,3,18
qmof-8491731,2,1,1,0.989515171694785,0.989515171694785,Mn,2,1,2,5,10,3,6
qmof-850cb23,2,1,1,0.896182317412991,0.974772391208991,Mn,2,1,2,5,10,3,6
qmof-8539847,2,1,1,0.560451144891554,0.932053590823985,Mn,2,1,2,5,10,3,6
qmof-855f474,2,1,1,0.988595132949158,0.988595132949158,Mn,2,1,2,5,10,3,6
qmof-8564c30,1,1,1,0.533004629860995,0.533004629860995,Mn,2,1,1,5,5,3,3
qmof-8624330,6,1,1,0.981848468138604,0.991206308552213,Mn,2,1,6,5,30,3,18
qmof-8625e5f,6,1,1,0.982996422881618,0.993666482704178,Mn,2,1,6,5,30,3,18
qmof-8637eeb,2,1,1,0.97084032720271,0.97084032720271,Mn,2,1,2,5,10,3,6
qmof-866f4f7,2,1,1,0.977814653669221,0.977814653669221,Mn,2,1,2,5,10,3,6
qmof-867714c,2,1,1,0.991606957914677,0.991606957914677,Mn,2,1,2,5,10,3,6
qmof-892f04c,2,1,1,0.990915330007304,0.990915330007304,Mn,2,1,2,5,10,3,6
qmof-8975a46,4,1,1,0.991606957914677,0.991606957914677,Mn,2,1,4,5,20,3,12
qmof-89c9846,2,1,1,0.928330817465808,0.928330817465808,Mn,2,1,2,5,10,3,6
qmof-89f0067,4,1,1,0.990915330007304,0.990915330007304,Mn,2,1,4,5,20,3,12
qmof-8a1e648,2,1,1,0.657897804467482,0.657897804467482,Mn,3,0,0,4,8,2,4
qmof-8a2bc73,8,1,1,0.988151096912412,0.991511067999287,Mn,2,1,8,5,40,3,24
qmof-8aecaef,2,1,1,0.58451985725889,0.58451985725889,Mn,2,1,2,5,10,3,6
qmof-8b12648,4,1,1,0.9858548271349,0.9858548271349,Mn,2,1,4,5,20,3,12
qmof-8b5ef75,8,1,1,0.952655360551688,0.975021237764913,Mn,2,1,8,5,40,3,24
qmof-8b992f5,2,1,1,0.99120922534368,0.99120922534368,Mn,2,1,2,5,10,3,6
qmof-8bc7424,3,1,1,0.990162272253863,0.990475069667052,Mn,2,1,3,5,15,3,9
qmof-8bcdd4b,1,1,1,0.709289875745393,0.709289875745393,Mn,3,0,0,4,4,2,2
qmof-8c18e27,4,1,1,0.950799896034696,0.989466308684711,Mn,2,1,4,5,20,3,12
qmof-8ce7f1c,4,1,1,0.991787571828494,0.991787571828494,Mn,2,1,4,5,20,3,12
qmof-8d4816d,2,1,1,0.988959781420869,0.988959781420869,Mn,2,1,2,5,10,3,6
qmof-8dad5f3,1,1,1,0.986257503757069,0.986257503757069,Mn,2,1,1,5,5,3,3
qmof-8e00017,2,1,1,0.533955498341332,0.533955498341332,Mn,3,0,0,4,8,2,4
qmof-8e86693,2,1,1,0.959603977591961,0.959603977591961,Mn,2,0,0,4,8,2,4
qmof-8ec9f3b,8,1,1,0.977265407641786,0.996057935202864,Mn,2,1,8,5,40,3,24
qmof-8ecbd8f,2,1,1,0.99120922534368,0.99120922534368,Mn,2,1,2,5,10,3,6
qmof-8f9170f,3,1,1,0.991472695446432,0.991511067999287,Mn,2,1,3,5,15,3,9
qmof-903f166,2,1,1,0.985603059469528,0.985603059469528,Mn,2,1,2,5,10,3,6
qmof-90ba237,4,1,1,0.985141572625605,0.985141572625605,Mn,2,1,4,5,20,3,12
qmof-91128f9,2,1,1,0.990254726390116,0.990254726390116,Mn,2,1,2,5,10,3,6
qmof-911a5bf,2,1,1,0.836068002065237,0.882883308264437,Mn,3,0,0,4,8,2,4
qmof-919ea19,4,1,1,0.95116926802151,0.95116926802151,Mn,2,1,4,5,20,3,12
qmof-932ec8e,1,1,1,0.791469615788069,0.791469615788069,Mn,3,0,0,4,4,2,2
qmof-93ccf76,2,1,1,0.991606433965234,0.991606433965234,Mn,2,1,2,5,10,3,6
qmof-9493f53,4,1,1,0.992081991114313,0.992081991114313,Mn,2,1,4,5,20,3,12
qmof-949bca4,2,1,1,0.871646984196441,0.898178907907097,Mn,3,0,0,4,8,2,4
qmof-953f377,2,1,1,0.989389660306821,0.989389660306821,Mn,2,1,2,5,10,3,6
qmof-9545770,1,1,1,0.53003116862046,0.53003116862046,Mn,3,0,0,4,4,2,2
qmof-9576b30,2,1,1,0.987200663819619,0.987200663819619,Mn,2,1,2,5,10,3,6
qmof-9653578,2,1,1,0.622473959826151,0.622473959826151,Mn,3,0,0,4,8,2,4
qmof-96c06cd,2,1,1,0.790381990649857,0.790381990649857,Mn,3,0,0,4,8,2,4
qmof-96e0e51,2,1,1,0.971739356050677,0.971739356050677,Mn,2,1,2,5,10,3,6
qmof-96f9ef7,2,1,1,0.993305711436007,0.993305711436007,Mn,2,1,2,5,10,3,6
qmof-97c50c1,2,1,1,0.984781228113137,0.984781228113137,Mn,2,1,2,5,10,3,6
qmof-97d9d01,3,1,1,0.988236397255156,0.99120922534368,Mn,2,1,3,5,15,3,9
qmof-9852a98,2,1,1,0.984220383476909,0.984220383476909,Mn,2,1,2,5,10,3,6
qmof-986eab9,2,1,1,0.990493606642038,0.990493606642038,Mn,2,1,2,5,10,3,6
qmof-98d6115,2,1,1,0.627159640332281,0.991105620780115,Mn,2,1,2,5,10,3,6
qmof-98dce4c,2,1,1,0.990915330007304,0.990915330007304,Mn,2,1,2,5,10,3,6
qmof-992547a,2,1,1,0.343242492615988,0.434539854927953,Mn,3,0,0,4,8,2,4
qmof-996e2da,1,1,1,0.990254726390116,0.990254726390116,Mn,2,1,1,5,5,3,3
qmof-99861b8,1,1,1,0.980365150329028,0.980365150329028,Mn,2,1,1,5,5,3,3
qmof-99b5526,4,1,1,0.989213697086654,0.99120922534368,Mn,2,1,4,5,20,3,12
qmof-99c6d96,2,1,1,0.978915292855946,0.978915292855946,Mn,2,1,2,5,10,3,6
qmof-99cdb42,2,1,1,0.972466463590533,0.972466463590533,Mn,2,1,2,5,10,3,6
qmof-9a33911,20,1,1,0.989868376917487,0.991352539841845,Mn,2,1,20,5,100,3,60
qmof-9ab47e7,3,1,1,0.99120922534368,0.991788095777937,Mn,2,1,3,5,15,3,9
qmof-9b35a57,4,1,1,0.994269087134108,0.994269087134108,Mn,2,1,4,5,20,3,12
qmof-9b8ff46,1,1,1,0.695654557224527,0.695654557224527,Mn,3,0,0,4,4,2,2
qmof-9bc77ec,1,1,1,0.983807103047534,0.983807103047534,Mn,2,1,1,5,5,3,3
qmof-9bd9e21,2,1,1,0.991788095777937,0.991788095777937,Mn,2,1,2,5,10,3,6
qmof-9be5910,1,1,1,0.986201133581956,0.986201133581956,Mn,2,1,1,5,5,3,3
qmof-9d372e0,2,1,1,0.990915330007304,0.990915330007304,Mn,2,1,2,5,10,3,6
qmof-9d46947,1,1,1,0.942367966310105,0.942367966310105,Mn,2,1,1,5,5,3,3
qmof-9e26cd7,2,1,1,0.989760204021086,0.989760204021086,Mn,2,1,2,5,10,3,6
qmof-9e2ec4d,4,1,1,0.976612317886946,0.976838722411259,Mn,2,1,4,5,20,3,12
qmof-9e3044c,2,1,1,0.980928341464559,0.980928341464559,Mn,2,1,2,5,10,3,6
qmof-9e3b867,2,1,1,0.614379095607318,0.977000331536056,Mn,2,1,2,5,10,3,6
qmof-9e477b5,3,1,1,0.971013904088913,0.989858214671389,Mn,2,1,3,5,15,3,9
qmof-9e620c1,2,1,1,0.502653501145071,0.985514128693663,Mn,2,1,2,5,10,3,6
qmof-9e74cf8,4,1,1,0.989868376917487,0.989868376917487,Mn,2,1,4,5,20,3,12
qmof-9ec9550,4,1,1,0.985943383645725,0.985965812077941,Mn,2,1,4,5,20,3,12
qmof-9ed183c,4,1,1,0.980931264996885,0.980931264996885,Mn,2,1,4,5,20,3,12
qmof-9f24a92,2,1,1,0.990645463915986,0.990645463915986,Mn,2,1,2,5,10,3,6
qmof-9f3f1aa,2,1,1,0.990915330007304,0.990915330007304,Mn,2,1,2,5,10,3,6
qmof-9f43bb6,2,1,1,0.97793024541108,0.979297090465539,Mn,2,1,2,5,10,3,6
qmof-9fd94e8,2,1,1,0.979664455896736,0.98130426159952,Mn,2,1,2,5,10,3,6
qmof-a09abf4,2,1,1,0.896182317412991,0.896182317412991,Mn,2,1,2,5,10,3,6
qmof-a0ac3c3,8,1,1,0.990493606642038,0.990493606642038,Mn,2,1,8,5,40,3,24
qmof-a0db6b2,6,1,1,0.967973760313659,0.988209249138518,Mn,2,1,6,5,30,3,18
qmof-a0ed1a6,2,1,1,0.991104594270713,0.991104594270713,Mn,2,1,2,5,10,3,6
qmof-a1f63f6,1,1,1,0.986387253223373,0.986387253223373,Mn,2,1,1,5,5,3,3
qmof-a2745e9,3,1,1,0.988560723581319,0.989114958260252,Mn,2,1,3,5,15,3,9
qmof-a2d74ff,6,1,1,0.984042810513546,0.991472695446432,Mn,2,1,6,5,30,3,18
qmof-a2e38a3,4,1,1,0.979297614414982,0.979297614414982,Mn,2,1,4,5,20,3,12
qmof-a326ecc,4,1,1,0.991511067999287,0.991511067999287,Mn,2,1,4,5,20,3,12
