mof_id,rac_0,rac_1,rac_2,rac_3,rac_4,rac_5,rac_6,rac_7,rac_8,rac_9,rac_10,rac_11,rac_12,rac_13,rac_14,rac_15,rac_16,rac_17,rac_18,rac_19,rac_20,rac_21,rac_22,rac_23,rac_24,rac_25,rac_26,rac_27,rac_28,rac_29,rac_30,rac_31,rac_32,rac_33,rac_34,rac_35,rac_36,rac_37,rac_38,rac_39,rac_40,rac_41,rac_42,rac_43,rac_44,rac_45,rac_46,rac_47,rac_48,rac_49,rac_50,rac_51,rac_52,rac_53,rac_54,rac_55,rac_56,rac_57,rac_58,rac_59,rac_60,rac_61,rac_62,rac_63,rac_64,rac_65,rac_66,rac_67,rac_68,rac_69,rac_70,rac_71,rac_72,rac_73,rac_74,rac_75,rac_76,rac_77,rac_78,rac_79,rac_80,rac_81,rac_82,rac_83,rac_84,rac_85,rac_86,rac_87,rac_88,rac_89,rac_90,rac_91,rac_92,rac_93,rac_94,rac_95,rac_96,rac_97,rac_98,rac_99,rac_100,rac_101,rac_102,rac_103,rac_104,rac_105,rac_106,rac_107,rac_108,rac_109,rac_110,rac_111,rac_112,rac_113,rac_114,rac_115,rac_116,rac_117,rac_118,rac_119,rac_120,rac_121,rac_122,rac_123,rac_124,rac_125,rac_126,rac_127,rac_128,rac_129,rac_130,rac_131,rac_132,rac_133,rac_134,rac_135,rac_136,rac_137,rac_138,rac_139,rac_140,rac_141,rac_142,rac_143,rac_144,rac_145,rac_146,rac_147,rac_148,rac_149,rac_150,rac_151,rac_152,rac_153,rac_154,rac_155,prediction,metal_x,CN_metal_x,CN_metal_round,formula,volume,density,n_atoms,metal_y,CN_metal_y,spacegroup,spg_number
qmof-2de35b5,3.5344,37.2992,45.308,58.2424,729,1242,1080,1512,1,6,10,12,36,96,132,144,1.5876,5.5692,7.686,9.5256,0,-8.56,-5.3,-8.42,0,116,230,268,0,0,0,0,0,20,38,48,0,3.14,6.5,7.56,122.2282,268.821,406.22,458.812,466,1080,1400,1288,20,42,64,76,106,258,352,360,8.1492,19.8506,27.9072,28.9716,10.9696,11.016,23.36373333,18.73866667,59,60,107.3333333,82.66666667,1,1.333333333,2.666666667,2.333333333,2,6,8,7.333333333,0.542766667,0.759733333,1.3,1.126966667,36.98,95.67333333,136.635076,129.9617427,0,0.92,1.48,1.91,0,2,6,7,0,0,0,0,0,-2,-1.333333333,-2.333333333,0,-0.04,0.213333333,0.193333333,0,-6.6,-4.671406667,-7.371406667,7.313066667,8.830222222,16.34417778,19.30133333,39.33333333,41.55555556,88.44444444,77.33333333,0.666666667,1.111111111,1.777777778,2.444444444,2.444444444,6,8.888888889,10.44444444,0.361844444,0.568155556,0.996577778,1.128022222,24.65333333,71.19391422,106.0377778,134.4223542,0,0.8,0.722222222,2.042222222,0,2.666666667,1.555555556,8.222222222,0,0,0,0,0,-0.444444444,-0.888888889,-0.888888889,0,0.057777778,-0.031111111,0.28,0,-3.757135556,-5.266666667,-6.295208889,0.279005754,Co,6,6,Co1 H24 C30 N4 O8,634.7380218,1.641516697,67,Co,6,P-1,2
qmof-015ecfe,3.5344,37.2992,28.764,35.72,729,1242,972,756,1,6,6,8,36,84,108,96,1.5876,5.5692,5.8212,5.7456,0,-8.56,-4.02,-3.96,0,116,126,188,0,0,0,0,0,22,18,32,0,3.14,2.94,5.52,91.2838,176.001,261.8652,276.7404,397,768,1020,900,13,26,38,42,64,150,190,184,5.7333,12.7666,17.2678,16.6174,10.5376,12.138,24.7428,22.3976,56.5,66,105,92,1,1.5,3,2.5,2.5,7.5,10,6,0.5477,0.85855,1.4025,1.09915,41.425,113.565,160.962614,103.252614,0,0.935,1.775,1.085,0,2,8,6.5,0,0,0,0,0,-2,-1,0.5,0,-0.04,0.34,0.37,0,-6.9,-4.00711,0.94289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.965441182,Co,6,6,Co1 H8 C12 N2 O4,322.6318948,1.560197148,27,Co,6,P1,1
qmof-15415b4,3.5344,37.2992,37.47466667,65.1232,729,1242,1116,1728,1,6,8,12.66666667,36,88,128,152,1.5876,5.5692,7.0896,10.0716,0,-8.56,-4.893333333,-10.82666667,0,116,174.6666667,278,0,0,0,0,0,21.33333333,26.66666667,50.66666667,0,3.14,4.453333333,7.966666667,239.82005,513.2703,808.5279,923.5275,1041.5,2289,3324,3264,35,75,117,141,192,477,690,741,15.6315,37.4463,55.4739,60.6327,10.5376,12.138,26.2324,12.648,56.5,66,112,69,1,1.5,3,1.5,2.5,7.5,9,6,0.5477,0.85855,1.3875,0.85085,41.425,113.565,132.102614,101.7,0,0.935,1.285,1.135,0,2,7,2.5,0,0,0,0,0,-2,-0.5,-2.5,0,-0.04,0.36,-0.05,0,-6.9,-0.10711,-7.95,10.5376,14.99125714,28.75777143,27.33771429,56.5,81,143,111,1,1.785714286,3.357142857,3.571428571,3.928571429,11.14285714,17.42857143,16.92857143,0.5477,1.017121429,1.77375,1.661385714,41.425,125.0878571,207.1825489,210.2833609,0,0.865,1.54,2.6,0,1.857142857,5.071428571,11,0,0,0,0,0,-1.214285714,-0.571428571,-0.071428571,0,-0.037142857,0.112857143,0.422857143,0,-6.342857143,-7.61019,-7.294855714,-0.635322375,Co,6,6,Co3 H46 C66 N20 O14,2839.660852,0.888843391,149,Co,6,P-1,2
qmof-f260694,3.5344,35.7952,37.036,45.308,729,1188,1026,1080,1,6,8,10,36,84,108,144,1.5876,5.6196,6.7536,7.686,0,-7.76,-4.66,-5.3,0,118,178,230,0,0,0,0,0,22,30,36,0,3.1,4.72,6.5,53.7348,85.527,85.527,93.024,291,468,468,504,7,12,12,12,24,48,42,24,4.0591,7.0224,7.0224,6.93,10.1056,8.092,13.13733333,17.904,54,44,49.33333333,64,1,1,1.666666667,2.333333333,1,2.666666667,4,3.666666667,0.552633333,0.572366667,0.752433333,1.0401,45.87,75.71,91.635122,135.3810163,0,0.623333333,1.45,1.893333333,0,1.333333333,6,8.333333333,0,0,0,0,0,-1.666666667,-2.333333333,-1.333333333,0,-0.026666667,0.213333333,0.333333333,0,-4.6,-4.071406667,-4.40711,6.161066667,5.168,5.168,10.336,32.66666667,28,28,56,0.666666667,0.666666667,0.666666667,1.333333333,0.666666667,1.333333333,2,2.666666667,0.375,0.385,0.385,0.77,36.50666667,55.74666667,55.74666667,111.4933333,0,0.326666667,0.326666667,0.653333333,0,0.666666667,0.666666667,1.333333333,0,0,0,0,0,-0.666666667,-1.333333333,-1.333333333,0,-0.013333333,-0.013333333,-0.026666667,0,-2.6,-2.6,-5.2,-0.713509791,Co,6,6,Co2 H24 C24 N12 O4,758.2525766,1.450608166,66,Co,6,P2_1/c,14
qmof-7787227,3.5344,35.7952,35.4004,47.752,729,1188,1188,1593,1,6,7,9,36,78,96,132,1.5876,5.6196,6.741,8.6058,0,-7.76,-5.67,-8.48,0,118,145,184,0,0,0,0,0,23,26,32,0,3.1,3.47,4.51,67.115,123.2194667,163.2516,172.7570667,296,538.6666667,616,576.6666667,9.333333333,17.33333333,24,24.66666667,41.33333333,92,110.6666667,107.3333333,4.196666667,8.450533333,10.1176,10.25393333,10.1056,9.945866667,13.54933333,15.17066667,54,53.66666667,72.83333333,71.66666667,1,1.166666667,1.5,1.833333333,1.5,3.333333333,3.666666667,4.666666667,0.552633333,0.66375,0.843483333,0.940883333,45.87,82.75666667,85.56,109.662561,0,0.541666667,0.593333333,1.548333333,0,1.166666667,1.333333333,4.833333333,0,0,0,0,0,-1.166666667,-1.5,-2.833333333,0,-0.023333333,-0.026666667,0.07,0,-3.95,-4,-7.685703333,9.2416,16.40586667,19.22293333,17.16586667,49,88.66666667,93.33333333,53.66666667,1,2,2.333333333,2.333333333,4.666666667,10.33333333,13,11.66666667,0.5625,1.145,1.2325,0.9425,54.76,152.44,149.497538,118.470152,0,0.683333333,0.77,1.446666667,0,1.333333333,3,8.666666667,0,0,0,0,0,0.333333333,0.666666667,2,0,-0.026666667,0.106666667,0.493333333,0,-5.8,-2.935703333,1.257186667,-0.327868422,Co,6,6,Co2 H16 C20 N16 O4,594.9265826,1.848623622,58,Co,6,P-1,2
qmof-b37eb52,3.5344,37.2992,33.558,63.0364,729,1242,1134,1674,1,6,7,13,36,84,126,174,1.5876,5.5692,6.7914,10.4958,0,-8.56,-4.69,-9.09,0,116,147,289,0,0,0,0,0,22,21,49,0,3.14,3.43,8.05,134.5057,267.0157,405.4318,465.1675,595,1192,1660,1630,19,39,59,71,98,237,323,333,8.5315,19.4441,27.7183,29.9403,10.5376,12.138,24.7428,19.336,56.5,66,105,76,1,1.5,3,2.5,2.5,7.5,10,8,0.5477,0.85855,1.4025,1.12835,41.425,113.565,160.962614,135.052614,0,0.935,1.775,1.975,0,2,8,8.5,0,0,0,0,0,-2,-1,-1.5,0,-0.04,0.34,0.33,0,-6.9,-4.00711,-5.05711,5.4848,8.263733333,9.452533333,10.66133333,29.5,44.33333333,51.33333333,48.33333333,0.5,0.833333333,1,1.333333333,1.833333333,3.5,4.333333333,6,0.271383333,0.46125,0.5575,0.659733333,18.49,40.08333333,57.2,78.917538,0,0.081666667,0.46,1.036666667,0,0.166666667,1,3.666666667,0,0,0,0,0,0,-0.666666667,-0.666666667,0,-0.003333333,-0.02,0.093333333,0,-0.65,-3.3,-4.335703333,-0.781506541,Co,6,6,Co2 H22 C36 N6 O12,930.2149938,1.514595847,78,Co,6,P-1,2
qmof-1c152b7,3.5344,37.2992,45.308,58.2424,729,1242,1080,1512,1,6,10,12,36,96,132,156,1.5876,5.5692,7.686,9.5256,0,-8.56,-5.3,-8.42,0,116,230,268,0,0,0,0,0,20,38,46,0,3.14,6.5,7.56,92.7044,154.071,252.6404,287.869,404,648,884,640,12,22,36,42,58,136,144,98,5.0508,10.3334,14.106,13.3786,10.1056,13.26,26.12186667,22.764,54,72,102.6666667,82,1,1.666666667,3.333333333,3,3,9,12.33333333,11.33333333,0.552633333,0.957366667,1.505,1.322433333,45.87,131.4566667,185.290152,169.6168647,0,0.95,2.07,2.336666667,0,2,10,10.66666667,0,0,0,0,0,-2,-1,-1.666666667,0,-0.04,0.466666667,0.453333333,0,-7.2,-3.342813333,-4.742813333,10.9696,12.89066667,19.34826667,24.03066667,59,50.66666667,104.6666667,86.66666667,1,1.666666667,2,3,3.666666667,7,7.666666667,10.66666667,0.542766667,0.752233333,1.109866667,1.307233333,36.98,90.035076,103.31,147.4869107,0,1.316666667,0.756666667,2.87,0,5.666666667,1.666666667,12,0,0,0,0,0,0,-1.666666667,-2.333333333,0,0.22,-0.033333333,0.426666667,0,-3.371406667,-5.3,-7.542813333,0.460265702,Co,6,6,Co1 H20 C16 N4 O8,431.4863217,1.752127045,49,Co,6,P-1,2
qmof-3d5971c,3.5344,37.2992,33.558,66.7212,729,1242,1134,1782,1,6,7,13,36,84,126,162,1.5876,5.5692,6.7914,10.395,0,-8.56,-4.69,-11.05,0,116,147,285,0,0,0,0,0,22,21,51,0,3.14,3.43,8.13,161.0538,335.6212,527.8676,580.721,675,1432,2012,1790,23.5,49,77,90,126,309,433,436,10.04395,23.7405,34.5549,35.913,10.5376,12.138,26.2324,12.648,56.5,66,112,69,1,1.5,3,1.5,2.5,7.5,9,7,0.5477,0.85855,1.3875,0.85085,41.425,113.565,132.102614,101.7,0,0.935,1.285,1.135,0,2,7,2.5,0,0,0,0,0,-2,-0.5,-3,0,-0.04,0.36,-0.05,0,-6.9,-0.10711,-7.95,10.5376,18.6048,27.8328,28.842,56.5,84,121.5,94.5,1,2.25,3.5,3.75,5.25,13.75,19.25,16.25,0.5477,1.130475,1.69835,1.542825,41.425,131.9838415,204.242614,179.845297,0,1.4325,2.22,3.3375,0,5.25,9,15.75,0,0,0,0,0,-0.5,0.25,1,0,0.145,0.32,0.685,0,-5.528555,-7.00711,-5.23922,-0.703291835,Co,6,6,Co2 H32 C40 N12 O10,948.7820549,1.677762264,96,Co,6,P-1,2
qmof-0f835bb,3.5344,37.2992,41.83,62.2468,729,1242,1188,1755,1,6,9,12,36,90,144,174,1.5876,5.5692,7.7238,9.9288,0,-8.56,-5.33,-10.55,0,116,199,259,0,0,0,0,0,21,30,43,0,3.14,5.21,7.24,105.4800667,195.177,312.0096,360.3396,456.6666667,840,1160,1048,14.66666667,28.66666667,45.33333333,53.33333333,74,176.6666667,213.3333333,185.3333333,6.367333333,13.89593333,19.67413333,20.08106667,10.2784,12.036,24.90144,24.90944,55,65.4,102.9,80,1,1.5,3.1,3.2,2.5,7.6,10.8,8.1,0.55066,0.86009,1.43625,1.2854,44.092,115.938,172.2238754,144.1717466,0,0.895,1.868,2.402,0,1.9,8.6,12.8,0,0,0,0,0,-2.1,-1.7,-0.9,0,-0.038,0.378,0.644,0,-6.69,-3.897821,-0.792798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197626962,Co,6,6,Co4 H36 C36 N8 O16,1180.976739,1.507939527,100,Co,6,P2_1,4
qmof-ac415a0,3.5344,37.2992,45.308,58.2424,729,1242,1080,1512,1,6,10,12,36,96,132,144,1.5876,5.5692,7.686,9.5256,0,-8.56,-5.3,-8.42,0,116,230,268,0,0,0,0,0,20,38,48,0,3.14,6.5,7.56,118.7144,219.096,337.3204,385.387,548,1008,1456,1420,16,32,48,58,80,192,256,250,7.4224,16.2624,23.0448,24.6794,10.1056,13.26,26.12186667,20.64266667,54,72,102.6666667,92.66666667,1,1.666666667,3.333333333,2.666666667,3,9,12,11.33333333,0.552633333,0.957366667,1.505,1.329733333,45.87,131.4566667,185.290152,173.655076,0,0.95,2.07,1.806666667,0,2,10,6.666666667,0,0,0,0,0,-2,-0.666666667,-2,0,-0.04,0.466666667,0.2,0,-7.2,-3.342813333,-7.271406667,10.1056,14.8712,26.7096,23.404,54,75.5,129.5,112.5,1,1.833333333,3.166666667,3,3.833333333,10,14.66666667,15.5,0.552633333,0.998616667,1.64875,1.572233333,45.87,127.3954357,194.0029737,209.906307,0,0.926666667,1.37,1.911666667,0,2.666666667,5,6.166666667,0,0,0,0,0,-1.166666667,-1.166666667,-2.166666667,0,0.03,0.15,0.126666667,0,-5.417851667,-5.753555,-9.703555,0.534571449,Co,6,6,Co1 H26 C32 N10 O6,729.1737107,1.606730663,75,Co,6,P-1,2
qmof-af22f59,3.5344,37.2992,33.558,43.8604,729,1242,1134,1026,1,6,7,9,36,84,126,102,1.5876,5.5692,6.7914,6.615,0,-8.56,-4.69,-6.41,0,116,147,205,0,0,0,0,0,22,21,37,0,3.14,3.43,6.09,118.4850667,231.523,351.5336,386.8561333,528.6666667,1040,1440,1369.333333,16.66666667,34,50.66666667,58.66666667,84.66666667,202,269.3333333,270.6666667,7.553133333,17.03753333,23.84506667,24.9456,10.5376,12.138,24.7428,20.0808,56.5,66,105,79.5,1,1.5,3,2.5,2.5,7.5,10,7,0.5477,0.85855,1.4025,1.12085,41.425,113.565,160.962614,120.622614,0,0.935,1.775,1.73,0,2,8,8,0,0,0,0,0,-2,-1,-1,0,-0.04,0.34,0.34,0,-6.9,-4.00711,-3.10711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.919809741,Co,6,6,Co4 H28 C48 N8 O16,1609.161093,1.247098604,104,Co,6,P2,3
qmof-38220b3,3.5344,34.2912,42.0368,58.5808,729,1134,1404,1512,1,6,8,12,36,84,120,144,1.5876,5.67,7.6608,9.5256,0,-6.96,-7.32,-8.6,0,120,164,268,0,0,0,0,0,22,28,48,0,3.06,4,7.56,77.90333333,152.1879333,212.3214667,257.4200667,321.3333333,621.3333333,742.6666667,740.6666667,11.33333333,22,32,40.66666667,54,130.6666667,178.6666667,197.3333333,4.774466667,10.39686667,13.8416,15.1894,9.2416,10.49408,13.16928,4.2256,49,56,58.8,11.2,1,1.2,1.6,0.6,1.6,4,4,2,0.5625,0.681,0.792,0.2265,54.76,77.256,90.5970456,30.0650456,0,0.196,0.532,0.434,0,0.4,2.8,2.6,0,0,0,0,0,-1.2,0,0.2,0,-0.008,0.144,0.148,0,-1.56,-0.402844,0.377156,9.76,18.05456,5.0224,9.14352,52,89.6,20.8,43.2,1,2,0.6,1,4,5.2,3.2,4.8,0.55658,1.06644,0.27886,0.49786,49.426,104.3715366,28.7335366,46.3295366,0,0.426,0.604,0.782,0,1.8,2.2,2.6,0,0,0,0,0,1.4,-0.4,-0.4,0,0.064,0.056,0.048,0,-1.041422,-2.241422,-3.441422,0.450990749,Co,6,6,Co2 H24 C24 N16 O4,636.3379943,1.874730223,70,Co,6,P2_1/c,14
qmof-d8703ab,3.5344,37.2992,38.352,64.7472,729,1242,1296,1944,1,6,8,12,36,84,144,168,1.5876,5.5692,7.7616,10.3824,0,-8.56,-5.36,-11.88,0,116,168,252,0,0,0,0,0,22,24,44,0,3.14,3.92,6.88,60.3394,83.181,117.5104,94.6688,328,456,640,512,6,10,12,8,22,42,28,8,3.3174,5.6826,6.6284,4.2632,10.5376,12.138,26.0196,29.0856,56.5,66,126,99,1,1.5,3,3.5,2.5,7.5,12,8,0.5477,0.85855,1.545,1.37665,41.425,113.565,171.666307,136.605228,0,0.935,1.355,1.925,0,2,5,12.5,0,0,0,0,0,-2,-2,1.5,0,-0.04,0.15,0.75,0,-6.9,-5.453555,3.83578,4.6208,10.564,8.4968,11.096,24.5,28,45.5,45.5,0.5,1.5,1,1.5,4.5,7.5,7.5,10.5,0.28125,0.56625,0.57,0.71625,27.38,75.162614,69.19,100.296307,0,1.085,0.245,0.91,0,6.5,0.5,4,0,0,0,0,0,2,0.5,1,0,0.37,-0.01,0.17,0,0.94289,-1.95,-2.453555,-0.283857994,Co,6,6,Co2 H24 C24 N8 O8,625.8820925,1.778550973,66,Co,6,C2/c,15
qmof-f5c8d10,3.5344,37.2992,33.558,63.0364,729,1242,1134,1674,1,6,7,13,36,84,126,192,1.5876,5.5692,6.7914,10.4958,0,-8.56,-4.69,-9.09,0,116,147,289,0,0,0,0,0,22,21,46,0,3.14,3.43,8.05,139.8313,282.336,464.5602,566.5505,511,1056,1386,1220,22,44,74,95,118,293,380,372,8.3334,19.7428,28.4842,30.2955,10.5376,12.138,24.7428,22.518,56.5,66,105,60,1,1.5,3,3,2.5,7.5,10.5,8,0.5477,0.85855,1.4025,1.1174,41.425,113.565,160.962614,128.995297,0,0.935,1.775,2.77,0,2,8,14.5,0,0,0,0,0,-2,-1.5,-1,0,-0.04,0.34,0.71,0,-6.9,-4.00711,-1.26422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.806682768,Co,6,6,Co2 H40 C36 N4 O8,841.6969089,1.528149765,90,Co,6,P-1,2
qmof-8fe6d7b,3.5344,37.2992,33.558,63.0364,729,1242,1134,1674,1,6,7,13,36,84,126,192,1.5876,5.5692,6.7914,10.4958,0,-8.56,-4.69,-9.09,0,116,147,289,0,0,0,0,0,22,21,46,0,3.14,3.43,8.05,115.55755,229.1685,363.2127,421.643,454,912,1203,1028,17.5,35,56,68,91,221,281,264,7.03335,16.2547,22.876,23.4552,10.5376,12.138,24.7428,22.518,56.5,66,105,60,1,1.5,3,3,2.5,7.5,10.5,8,0.5477,0.85855,1.4025,1.1174,41.425,113.565,160.962614,128.995297,0,0.935,1.775,2.77,0,2,8,14.5,0,0,0,0,0,-2,-1.5,-1,0,-0.04,0.34,0.71,0,-6.9,-4.00711,-1.26422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.763240189,Co,6,6,Co2 H28 C30 N4 O8,693.6426942,1.652852165,72,Co,6,P-1,2
qmof-0138985,3.5344,37.2992,33.558,63.0364,729,1242,1134,1674,1,6,7,13,36,84,126,174,1.5876,5.5692,6.7914,10.4958,0,-8.56,-4.69,-9.09,0,116,147,289,0,0,0,0,0,22,21,49,0,3.14,3.43,8.05,149.6588,311.916,481.6752,570.627,617,1320,1836,1824,23,48,74,92,122,300,418,442,9.8383,23.3464,33.6842,37.04,10.9696,11.016,23.36373333,18.73866667,59,60,107.3333333,82.66666667,1,1.333333333,2.666666667,2.333333333,2,6,8,7.333333333,0.542766667,0.759733333,1.3,1.126966667,36.98,95.67333333,136.635076,129.9617427,0,0.92,1.48,1.91,0,2,6,7,0,0,0,0,0,-2,-1.333333333,-2.333333333,0,-0.04,0.213333333,0.193333333,0,-6.6,-4.671406667,-7.371406667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.753454202,Co,6,6,Co4 H64 C96 N8 O16,2497.289994,1.211056774,188,Co,6,P-1,2
qmof-c631f72,3.5344,37.2992,33.558,63.0364,729,1242,1134,1674,1,6,7,13,36,84,126,174,1.5876,5.5692,6.7914,10.4958,0,-8.56,-4.69,-9.09,0,116,147,289,0,0,0,0,0,22,21,49,0,3.14,3.43,8.05,167.97385,331.891,502.949,605.1591,739,1456,2066,2115,23.5,48,72,89,120,290,390,399,10.44035,23.748,33.672,37.1845,10.5376,12.138,24.7428,20.6128,56.5,66,105,97,1,1.5,3,2.5,2.5,7.5,10,10,0.5477,0.85855,1.4025,1.27085,41.425,113.565,160.962614,145.756307,0,0.935,1.775,1.555,0,2,8,5.5,0,0,0,0,0,-2,-1,-2.5,0,-0.04,0.34,0.14,0,-6.9,-4.00711,-6.503555,11.1856,14.019,23.5386,32.839,60.25,60.75,127.5,146.5,1,1.75,2.5,3.75,3.75,8.75,12.25,15,0.5403,0.847225,1.3949,1.809025,34.7575,101.0375743,141.2875,178.4001485,0,1.4325,1.035,2.275,0,5.25,2.25,9.25,0,0,0,0,0,-0.5,-1.25,-0.75,0,0.145,-0.045,0.315,0,-5.528555,-7.425,-6.63211,-1.039820261,Co,6,6,Co2 H28 C42 N8 O16,1023.14271,1.653137312,96,Co,6,P-1,2
qmof-849cda5,3.5344,37.2992,28.764,39.4048,729,1242,972,864,1,6,6,8,36,84,108,84,1.5876,5.5692,5.8212,5.6448,0,-8.56,-4.02,-5.92,0,116,126,184,0,0,0,0,0,22,18,34,0,3.14,2.94,5.6,125.9495,256.9337,406.0286,412.3619,533,1106,1514,1226,18,37,58,63,95,229,310,301,7.725,17.9033,25.5074,24.3143,10.5376,12.138,26.2324,15.7096,56.5,66,112,85,1,1.5,3,1.5,2.5,7.5,9,5,0.5477,0.85855,1.3875,0.82165,41.425,113.565,132.102614,69.9,0,0.935,1.285,0.245,0,2,7,0.5,0,0,0,0,0,-2,-0.5,-1,0,-0.04,0.36,-0.01,0,-6.9,-0.10711,-1.95,4.6208,10.4348,19.0608,12.502,24.5,56,73.5,38.5,0.5,1.25,2.5,1.75,3.25,9.75,13.25,8.25,0.28125,0.714375,1.13625,0.710625,27.38,90.095,144.352614,96.067614,0,0.3675,1.33,1.2075,0,0.75,7,6.75,0,0,0,0,0,-0.5,1.25,1,0,-0.015,0.36,0.365,0,-2.925,-1.00711,-0.03211,-0.236912159,Co,6,6,Co1 H12 C14 N6 O4,425.5051519,1.511115477,37,Co,6,P-1,2
qmof-8990774,3.5344,37.2992,33.558,63.0364,729,1242,1134,1674,1,6,7,13,36,84,126,174,1.5876,5.5692,6.7914,10.4958,0,-8.56,-4.69,-9.09,0,116,147,289,0,0,0,0,0,22,21,49,0,3.14,3.43,8.05,169.0715,341.3315,533.7414,649.9522,695,1418,1962,1918,25,51,80,100,131,320,426,426,10.4777,24.3711,34.8528,38.0284,10.5376,12.138,24.7428,20.6128,56.5,66,105,97,1,1.5,3,2.5,2.5,7.5,10,10,0.5477,0.85855,1.4025,1.27085,41.425,113.565,160.962614,145.756307,0,0.935,1.775,1.555,0,2,8,5.5,0,0,0,0,0,-2,-1,-2.5,0,-0.04,0.34,0.14,0,-6.9,-4.00711,-6.503555,5.2688,7.741,13.2358,22.9364,28.25,34.75,71.5,70.25,0.5,1,1.5,3,2.5,6,10,12.25,0.27385,0.49865,0.8474,1.1905,20.7125,65.1206535,97.2975,136.7133763,0,0.6775,0.59,2.46,0,2.5,1.25,12.75,0,0,0,0,0,0,-1,0.75,0,0.075,-0.025,0.62,0,-2.7267775,-4.425,-1.4624425,-1.004156984,Co,6,6,Co4 H72 C88 N16 O24,2237.683053,1.464374621,204,Co,6,P-1,2
qmof-547262c,3.5344,37.2992,45.308,58.2424,729,1242,1080,1512,1,6,10,12,36,96,132,144,1.5876,5.5692,7.686,9.5256,0,-8.56,-5.3,-8.42,0,116,230,268,0,0,0,0,0,20,38,48,0,3.14,6.5,7.56,118.7144,219.096,337.3204,385.387,548,1008,1456,1420,16,32,48,58,80,192,256,250,7.4224,16.2624,23.0448,24.6794,10.1056,13.26,26.12186667,20.64266667,54,72,102.6666667,92.66666667,1,1.666666667,3.333333333,2.666666667,3,9,12,11.33333333,0.552633333,0.957366667,1.505,1.329733333,45.87,131.4566667,185.290152,173.655076,0,0.95,2.07,1.806666667,0,2,10,6.666666667,0,0,0,0,0,-2,-0.666666667,-2,0,-0.04,0.466666667,0.2,0,-7.2,-3.342813333,-7.271406667,10.1056,14.8712,26.7096,23.58133333,54,75.5,129.5,118.3333333,1,1.833333333,3.166666667,3,3.833333333,10,14.66666667,16.16666667,0.552633333,0.998616667,1.64875,1.622233333,45.87,127.3954357,194.0029737,218.2842047,0,0.926666667,1.37,1.853333333,0,2.666666667,5,5.333333333,0,0,0,0,0,-1.166666667,-1.166666667,-2.5,0,0.03,0.15,0.06,0,-5.417851667,-5.753555,-10.83570333,0.551526752,Co,6,6,Co1 H26 C32 N10 O6,752.2686458,1.557403417,75,Co,6,P-1,2
qmof-e717cad,3.5344,36.5472,43.7288,81.0656,729,1215,2079,2376,1,6,9,15,36,96,174,192,1.5876,5.5944,9.2988,12.7134,0,-8.16,-6.34,-14.92,0,117,166,317,0,0,0,0,0,20,25,58,0,3.12,3.96,8.81,154.9899,320.994,513.1472,601.9856,645,1368,1928,1958,23,48,76,90,124,302,404,418,9.7783,23.2232,33.698,36.0678,10.2136,10.9448,18.6967,19.1972,54.625,59,89.125,79.625,1,1.25,2.125,2.125,1.75,5,7,6.75,0.5514,0.706675,1.0845625,0.9639125,44.75875,78.23,113.3322475,89.27887863,0,0.5675,1.155,1.28625,0,1.25,4.125,6,0,0,0,0,0,-1.625,-1.125,-0.375,0,-0.025,0.105,0.255,0,-3.975,-4.65266625,-2.1053325,4.6208,6.9312,2.3104,0,24.5,36.75,12.25,0,0.5,0.75,0.25,0,1.25,1.5,0.25,0,0.28125,0.421875,0.140625,0,27.38,41.07,13.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,-0.342587335,Co,6,6,Co4 H32 C44 N16 O12,1108.52711,1.816373592,108,Co,6,P2_1/c,14
